ds,pm10,pm25,pm1,year,dayofyear,Julian,temp_max,temp_min,temp_sred,max-min_temp,tlak_max,tlak_min,tlak_sred,max-min_tlak,rv_max,rv_min,rv_sred,max-min_rv,m/s,l/m2,E_0,E_C,E_E,E_ENE,E_ESE,E_N,E_NE,E_NEE,E_NNE,E_NNW,E_NW,E_S,E_SE,E_SSE,E_SSW,E_SW,E_W,E_WNW,E_WSW,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,season_fall,season_spring,season_summer,season_winter,trend,weekly,yearly
2018-02-18,24.42133816,20.50307637,12.92775665,2018,49,2458167,4.7,2.2,3.1,2.5,1010.4,1006.2,1008.7,4.2,84,76,80,8,2.457253102,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.755221576307042,-0.12784135795723964,3.8220222455058184
2018-02-19,16.46717446,14.98640073,11.33478419,2018,50,2458168,3.5,1.0,1.6,2.5,1007.9,1002.2,1005.1,5.7,81,56,69,25,2.89586867,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.751210968491694,0.6744763141053698,3.701262230134732
2018-02-20,21.63716007,19.80839416,15.38601935,2018,51,2458169,2.3,0.5,1.2,1.8,997.1,996.4,996.8,0.7,86,82,85,4,3.133333333,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.747200360676349,-0.28109766563883115,3.6083609977773756
2018-02-21,24.67591747,23.81778346,17.49132737,2018,52,2458170,1.8,0.5,0.9,1.3,999.0,997.5,998.5,1.5,86,83,85,3,3.716829445,5.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.743189752861003,0.15584122025421973,3.539187617303386
2018-02-22,18.96240058,18.57375271,13.62979031,2018,53,2458171,0.8,-1.1,0.0,1.9,1000.2,996.5,998.4,3.7,96,83,91,13,3.766666667,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.739179145045657,0.15324078327045756,3.4889611879549536
2018-02-23,28.75540346,28.15708881,17.97367947,2018,54,2458172,1.0,-0.7,0.2,1.7,1001.9,998.8,1000.4,3.1,93,86,89,7,3.133333333,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.735168537230312,-0.24381333795520443,3.452423574984
2018-02-24,27.2628333,25.83015787,14.34664247,2018,55,2458173,0.6,-2.2,-1.8,2.8,1005.8,1002.6,1003.9,3.2,84,56,66,28,3.697876828,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.731157929414966,-0.33080595607399266,3.424023547597325
2018-02-25,31.03858109,28.6759327,22.3024872,2018,56,2458174,-2.2,-7.2,-5.7,5.0,1006.6,1005.8,1006.2,0.8,69,61,64,8,5.069015743,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.72714732159962,-0.1278413579573951,3.398106481829896
2018-02-26,35.58443919,31.93132267,23.0559593,2018,57,2458175,-5.9,-10.5,-8.1,4.6,1002.1,996.4,999.0,5.7,84,77,81,7,5.826120615,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.723136713784275,0.6744763141052443,3.3691036960666345
2018-02-27,44.55063407,39.29424738,26.73713235,2018,58,2458176,-6.0,-9.0,-8.0,3.0,999.4,995.0,996.9,4.4,85,63,72,22,5.085910013,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.719126105968929,-0.28109766563894106,3.3317155727069974
2018-02-28,72.19141324,61.61896243,44.32814457,2018,59,2458177,-4.0,-13.9,-10.4,9.9,1008.0,1003.3,1005.9,4.7,81,53,70,28,0.502062744,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.715115498153583,0.1558412202541331,3.2810828813528126
2018-03-01,25.8398402,21.87613513,17.49636628,2018,3,2458121,6.8,-1.6,4.8,8.4,999.2,986.7,992.1,12.5,98,66,82,32,1.049199222,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.711104890338238,0.15324078326904875,3.2129411477542695
2018-03-02,25.8336387,23.41517039,15.73208723,2018,34,2458152,2.7,0.3,1.2,2.4,991.5,988.4,990.1,3.1,95,90,93,5,0.116977596,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.707094282522892,-0.24381333795680707,3.1237534940245695
2018-03-03,97.32713009,87.70072993,57.94708029,2018,62,2458180,0.3,-4.5,-1.8,4.8,988.4,986.1,987.2,2.3,91,78,86,13,1.026218992,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.703083674707546,-0.3308059560755369,3.0108180905601225
2018-03-04,17.72959184,12.25847612,8.085688241,2018,93,2458211,18.4,11.9,14.9,6.5,1000.7,999.9,1000.2,0.8,57,39,46,18,3.826670591,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6990730668922,-0.12784135795807214,2.8723471858466847
2018-03-05,26.89221229,15.1896426,12.41108882,2018,123,2458241,26.3,12.0,21.7,14.3,992.5,991.3,991.8,1.2,91,44,62,47,2.609940486,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.695062459076855,0.6744763141051188,2.7075155910398343
2018-03-06,15.59508759,8.73058866,8.211382114,2018,154,2458272,28.5,17.0,23.6,11.5,1002.2,999.5,1000.7,2.7,74,50,63,24,0.146608082,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.69105185126151,-0.28109766563905086,2.5164774635056495
2018-03-07,24.11732754,17.90313804,15.27979651,2018,184,2458302,27.3,18.9,23.1,8.4,1001.1,1000.5,1000.7,0.6,77,57,66,20,1.568667515,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.687041243446163,0.1558412202540464,2.3003512275602382
2018-03-08,22.21631206,13.84751773,6.398809524,2018,215,2458333,30.4,20.1,24.8,10.3,1003.6,1002.0,1002.6,1.6,81,70,77,11,0.738930291,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.683030635630818,0.15324078326763987,2.061173461037068
2018-03-09,14.24936387,9.140468835,7.951653944,2018,246,2458364,22.8,16.6,19.4,6.2,999.2,997.5,998.3,1.7,95,74,86,21,0.703988942,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.67902002781547,-0.24381333795575139,1.8018235328668128
2018-03-10,18.30551524,12.41179663,8.821932682,2018,276,2458394,18.6,3.6,10.6,15.0,1009.3,1006.9,1007.9,2.4,94,48,76,46,0.656345035,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.675009420000126,-0.3308059560750028,1.5259216706517011
2018-03-11,55.71169538,40.38286235,19.39073331,2018,307,2458425,17.6,12.5,15.1,5.1,1008.5,1008.0,1008.2,0.5,98,86,92,12,0.402534987,10.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.670998812184779,-0.12784135795822754,1.2377039414373285
2018-03-12,36.40239478,29.8530479,19.16727141,2018,337,2458455,14.8,1.0,7.3,13.8,997.0,996.1,996.4,0.9,91,67,81,24,0.588472861,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.666988204369435,0.6744763141048687,0.9418783195530341
2018-03-13,17.46867623,12.33884147,10.59560559,2018,72,2458190,17.5,5.0,11.1,12.5,992.5,989.6,990.7,2.9,83,50,71,33,0.945354583,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.662977596554086,-0.281097665638389,0.6434665720781075
2018-03-14,13.69438366,10.84974471,8.243662229,2018,73,2458191,15.2,6.6,9.4,8.6,996.4,995.4,995.8,1.0,92,51,77,41,0.280791294,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.658966988738742,0.15584122025474803,0.34763709918637065
2018-03-15,17.65829694,13.01855895,9.109237537,2018,74,2458192,16.0,3.9,10.8,12.1,994.0,990.7,992.1,3.3,97,39,67,58,2.706709389,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.654956380923394,0.15324078326994348,0.0595341115305699
2018-03-16,14.98540679,9.157875591,6.585410224,2018,75,2458193,14.4,8.3,10.0,6.1,988.7,986.6,987.4,2.1,92,74,80,18,0.690347415,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.65094577310805,-0.24381333795665686,-0.21589139631417184
2018-03-17,11.99529241,11.20767699,9.373301938,2018,76,2458194,9.3,4.8,6.1,4.5,985.0,981.0,983.1,4.0,92,88,90,4,1.966666667,27.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.646935165292703,-0.3308059560744688,-0.4740435100988772
2018-03-18,20.94951704,19.89247312,16.01640839,2018,77,2458195,4.8,-0.3,0.7,5.1,991.0,987.1,989.1,3.9,95,78,85,17,3.494567331,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.64292455747736,-0.12784135795935558,-0.710830990117654
2018-03-19,30.14476819,24.13413964,23.59354957,2018,78,2458196,0.5,-1.6,-0.9,2.1,993.4,991.2,992.2,2.2,89,77,81,12,2.457353252,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.638913949662012,0.6744763141052915,-0.9227999031243296
2018-03-20,42.48638838,35.45636001,30.49909256,2018,79,2458197,1.7,-2.3,0.1,4.0,1001.9,994.2,997.7,7.7,83,67,75,16,0.49889623,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.634903341846668,-0.28109766563924726,-1.107245158485581
2018-03-21,22.52767193,20.94521045,16.4246824,2018,80,2458198,5.0,-1.1,0.9,6.1,1010.2,1004.2,1006.8,6.0,83,48,61,35,2.450943644,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.63089273403132,0.15584122025318842,-1.2622974993741947
2018-03-22,26.49811049,22.64626463,19.9279928,2018,81,2458199,5.4,-4.7,1.4,10.1,1006.7,996.6,1001.6,10.1,59,42,52,17,2.515665523,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.626882126215976,0.1532407832684356,-1.386983287873684
2018-03-23,30.60833029,23.10010961,20.34533163,2018,82,2458200,7.0,-0.6,3.5,7.6,992.6,989.3,990.5,3.3,77,61,67,16,0.885721341,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.622871518400629,-0.24381333795756233,-1.4812552899776215
2018-03-24,40.76664801,35.63968668,24.68755829,2018,83,2458201,9.5,2.7,5.7,6.8,993.7,988.9,990.7,4.8,73,42,61,31,2.948758593,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.618860910585285,-0.3308059560743848,-1.545993585573011
2018-03-25,35.8976727,33.15478389,23.1344662,2018,84,2458202,8.4,2.0,3.7,6.4,995.9,995.2,995.6,0.7,82,52,69,30,2.838521559,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.614850302769938,-0.1278413579580874,-1.5829766711025264
2018-03-26,40.91493662,33.48337314,28.9454345,2018,85,2458203,11.5,-0.7,6.2,12.2,998.2,995.8,996.6,2.4,87,50,69,37,0.704904484,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.610839694954594,0.6744763141050414,-1.5948237594100285
2018-03-27,33.06436824,32.7219369,25.59633028,2018,86,2458204,11.3,3.6,7.0,7.7,999.4,998.9,999.1,0.5,86,60,73,26,0.885721341,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.606829087139246,-0.2810976656393572,-1.5849101835810773
2018-03-28,27.78477596,22.08925679,8.585313175,2018,87,2458205,16.5,-0.4,10.4,16.9,997.0,992.9,994.9,4.1,89,46,64,43,0.989498582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.6028184793239,0.15584122025389,-1.557258651492763
2018-03-29,17.74104683,14.41036003,9.830944506,2018,88,2458206,15.5,10.0,11.8,5.5,993.5,992.2,992.8,1.3,86,57,68,29,1.179802168,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.598807871508555,0.15324078326893248,-1.5164098496823817
2018-03-30,17.29908717,12.92868808,4.725392297,2018,89,2458207,16.5,7.5,10.8,9.0,996.3,991.4,994.1,4.9,85,60,77,25,0.8853658,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.59479726369321,-0.24381333795720375,-1.4672765360003521
2018-03-31,15.55071675,12.4137931,9.086782861,2018,90,2458208,13.1,8.0,9.1,5.1,987.0,981.3,984.2,5.7,95,93,94,2,0.945236888,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.590786655877864,-0.3308059560754788,-1.4149857708321054
2018-04-01,46.57608696,42.46376812,29.88224638,2018,4,2458122,6.6,-1.1,3.0,7.7,992.9,990.1,991.8,2.8,98,92,95,6,0.57603342,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13.586776048062518,-0.12784135795876442,-1.3647143011187426
2018-04-02,47.14208439,40.40194665,20.1820804,2018,35,2458153,5.9,-0.3,1.6,6.2,1005.2,996.5,1000.7,8.7,98,85,93,13,1.09271834,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13.582765440247172,0.6744763141047915,-1.3215223188771221
2018-04-03,82.70095307,73.01330457,33.3842834,2018,63,2458181,2.8,-1.8,0.6,4.6,993.5,993.1,993.3,0.4,95,68,82,27,0.656345035,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.578754832431827,-0.2810976656394671,-1.29019086054429
2018-04-04,17.90010937,7.209259934,4.51230629,2018,94,2458212,18.6,9.5,14.5,9.1,1000.1,998.3,999.1,1.8,56,40,51,16,2.948758593,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.574744224616481,0.15584122025311867,-1.2750679939710214
2018-04-05,22.46337978,14.82142857,9.635649223,2018,124,2458242,23.7,16.8,18.8,6.9,999.8,995.7,997.5,4.1,91,71,80,20,1.259245963,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13.570733616801135,0.15324078326933036,-1.2799286604165434
2018-04-06,18.01557125,14.16153568,8.195978989,2018,155,2458273,30.0,16.6,23.6,13.4,997.6,993.1,995.1,4.5,73,48,65,25,1.220494362,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13.56672300898579,-0.24381333795614807,-1.3078526081642436
2018-04-07,16.3760218,12.91318562,9.771158736,2018,185,2458303,27.5,18.5,21.5,9.0,1001.0,1000.6,1000.8,0.4,96,61,82,35,0.867816055,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13.562712401170444,-0.33080595607331653,-1.3611242860053032
2018-04-08,16.02946662,11.20641432,6.909735173,2018,216,2458334,31.4,19.6,24.8,11.8,1002.0,1001.2,1001.7,0.8,81,37,62,44,1.278449424,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.558701793355098,-0.12784135795749627,-1.441157876470365
2018-04-09,13.16223648,5.77451879,4.390467461,2018,247,2458365,21.5,16.6,18.3,4.9,998.5,997.2,997.8,1.3,96,70,86,26,0.299973451,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13.554691185539752,0.6744763141052141,-1.5484498617103208
2018-04-10,28.17884999,18.95734597,13.372835,2018,277,2458395,19.7,7.1,12.5,12.6,1013.1,1012.7,1012.9,0.4,87,44,70,43,0.818599654,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.550680577724407,-0.2810976656388053,-1.6825606537230533
2018-04-11,50.96101541,40.23875115,18.89358574,2018,308,2458426,15.5,13.6,14.4,1.9,1005.7,1004.7,1005.2,1.0,93,86,89,7,0.463493041,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.546669969909061,0.15584122025303204,-1.8421259118227935
2018-04-12,29.17120058,19.46862532,13.67428364,2018,338,2458456,16.1,3.8,10.6,12.3,1005.5,996.5,1000.5,9.0,97,58,74,39,0.960134765,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.542659362093715,0.15324078326972823,-2.024897241916796
2018-04-13,15.06242084,9.623733719,5.656108597,2018,103,2458221,20.6,10.1,15.7,10.5,1002.5,996.0,999.2,6.5,88,39,60,49,1.901799287,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.53864875427837,-0.24381333795509244,-2.227811052966705
2018-04-14,28.09385758,12.16705925,8.582562987,2018,104,2458222,21.9,4.9,15.8,17.0,1006.3,1004.0,1005.1,2.3,76,39,60,37,1.026692431,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.534638146463022,-0.330805956075311,-2.4470834643286747
2018-04-15,42.91225552,24.59163525,18.72420599,2018,105,2458223,21.6,15.5,17.9,6.1,1000.4,995.9,998.1,4.5,83,55,65,28,1.503725634,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.530627538647678,-0.12784135795862422,-2.6783283406823664
2018-04-16,31.68781026,18.63394006,13.40812948,2018,106,2458224,22.6,14.5,19.0,8.1,998.7,995.2,996.4,3.5,83,63,71,20,1.008889344,12.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.526616930832331,0.674476314104964,-2.916694804239872
2018-04-17,20.63186813,14.56959707,9.342370398,2018,107,2458225,19.5,13.1,15.5,6.4,1009.5,1005.0,1007.6,4.5,89,63,80,26,0.738841146,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.522606323016987,-0.28109766563966354,-3.1570199592652317
2018-04-18,21.61024539,14.06697708,2.328080229,2018,108,2458226,21.3,12.8,15.5,8.5,1014.5,1013.9,1014.2,0.6,78,40,59,38,2.425658814,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.51859571520164,0.15584122025294536,-3.3939920807329216
2018-04-19,19.63274255,11.90171721,9.12495433,2018,109,2458227,24.9,7.5,16.5,17.4,1014.0,1010.4,1012.4,3.6,73,36,59,37,0.885590705,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.514585107386296,0.15324078326822035,-3.622319182141447
2018-04-20,20.48478221,12.18556325,8.707148067,2018,110,2458228,25.0,10.6,18.8,14.4,1010.0,1007.4,1008.6,2.6,73,42,56,31,2.428322241,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.510574499570948,-0.24381333795669502,-3.836897697645431
2018-04-21,18.887475,11.6796946,9.010729223,2018,111,2458229,25.5,8.5,17.0,17.0,1006.8,1002.5,1004.5,4.3,76,32,59,44,0.60222533,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.506563891755604,-0.33080595607477686,-4.032975996430951
2018-04-22,21.94925853,13.73056995,8.926018585,2018,112,2458230,28.0,8.8,19.1,19.2,1001.4,999.7,1000.3,1.7,70,31,55,39,0.833391883,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.502553283940257,-0.1278413579583287,-4.206307593462922
2018-04-23,24.31376113,14.02871161,10.02000364,2018,113,2458231,28.5,16.2,20.2,12.3,1000.4,998.4,999.2,2.0,67,35,49,32,1.634646836,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.498542676124913,0.6744763141048385,-4.353289225977103
2018-04-24,21.81868334,6.655635227,4.624011767,2018,114,2458232,24.8,12.9,19.3,11.9,1002.2,1001.2,1001.8,1.0,80,43,64,37,0.576386471,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.494532068309566,-0.28109766563825334,-4.471079420365469
2018-04-25,28.06586608,11.9996361,8.21656051,2018,115,2458233,28.0,10.8,21.7,17.2,1000.4,997.1,998.4,3.3,77,35,53,42,1.469963851,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.490521460494222,0.15584122025364697,-4.557693765591391
2018-04-26,13.35653105,8.244111349,5.257051053,2018,116,2458234,24.0,12.2,16.7,11.8,1004.3,997.1,999.6,7.2,74,48,61,26,3.716945975,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.486510852678874,0.15324078327062302,-4.6120738190139
2018-04-27,22.5466862,14.44525815,7.727522432,2018,117,2458235,20.7,11.4,14.9,9.3,1004.9,1000.1,1002.2,4.8,75,45,64,30,0.300049094,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.48250024486353,-0.24381333795563928,-4.634127377028967
