,Graz-DB (LUFE),Graz-DB (LUTE),Graz-DB (NO),Graz-DB (NO2),Graz-DB (NOX),Graz-DB (PM10),Graz-DB (SO2),Graz-DB (STBK 10K),Graz-N (LUFE),Graz-N (LUTE),Graz-N (NO),Graz-N (NO2),Graz-N (NOX),Graz-N (PM10),Graz-N (SO2),Graz-N (STBK 10K),Graz-O P (LUFE),Graz-O P (LUTE),Graz-O P (NO),Graz-O P (NO2),Graz-O P (NOX),Graz-O P (PM10),Graz-O P (STBK 10K),Graz-S (LUFE),Graz-S (LUTE),Graz-S (NO),Graz-S (NO2),Graz-S (NOX),Graz-S (PM10),Graz-S (SO2),Graz-S (STBK 10K),Graz-W (LUFE),Graz-W (LUTE),Graz-W (NO),Graz-W (NO2),Graz-W (NOX),Graz-W (PM10),Graz-W (STBK 10K),Graz-W (SO2)
2017-08-21,63.969868000000005,17.174654,9.064813000000001,18.55665,16.974005,7.1910005,1.039523,6.2980785,68.41373,16.86241,0.4066973,6.4408317,3.6951885,,4.5341873,7.1709785,64.95559,17.55118,0.77594036,13.287788,7.570200999999999,6.046001,7.237358,66.20304,17.40495,1.1395601999999998,12.569331,7.4762335,6.4289974999999995,1.1533684,6.665404,56.4277,17.308506,0.0,8.116938000000001,3.6405019999999997,7.938702,7.938702,
2017-08-22,56.765965,16.370798,32.998123,37.352959999999996,45.998287,13.729999,1.8402517,13.847289000000002,62.304577,15.697348999999999,3.8152682999999996,15.101275,10.959297,,6.0875745000000006,11.387216,54.991046999999995,16.498997,3.3503480000000003,18.410044,12.312578,11.410001,12.747062,58.226490000000005,16.349370999999998,15.994773,22.818718,24.73965,12.670002,1.5771700000000002,13.288375,50.647648,16.517157,3.9025662000000003,18.17735,12.397195,12.941752000000001,12.941752000000001,
2017-08-23,60.072998,16.6358,32.081978,36.721509999999995,44.9325,71.09002,1.2654806,41.715379999999996,62.25018000000001,16.528137,2.857768,18.192238,11.808993,,6.9663935,14.366891,58.172073,16.793348,5.6291375,27.924353000000004,19.119164,18.010006,19.257109,60.97447,16.651783,13.156239499999998,23.319317,22.729858,17.239994,1.2069671999999998,17.49222,54.140015000000005,16.943531,4.8432317000000005,22.98865,15.617632999999998,17.593626,17.593626,
2017-08-24,63.87808199999999,18.364932999999997,23.53036,38.431774,38.97002,22.299995000000003,1.8544580000000002,20.32517,66.929405,17.773792,2.0558473999999998,14.161910999999998,9.058155000000001,,5.3622440000000005,17.066637,62.612965,18.508507,2.9601439999999997,24.05494,14.956264000000001,18.989994,21.796598,63.890209999999996,18.5613,7.7533574000000005,22.390453,17.903723,18.799992,1.4680812,19.785086,58.96514499999999,18.398654999999998,3.7878065000000003,20.597946,13.503032999999999,21.178320000000003,21.178320000000003,
2017-08-25,67.89913,21.214937,27.573187,44.463,45.366467,25.439992999999998,1.715065,23.094551,69.20427,20.659542000000002,3.6300529999999998,19.032007,12.867303,,2.074114,22.076797,66.33776999999999,21.355529999999998,3.3899097,27.927952,17.32558,23.179998,24.17204,66.88731999999999,21.389936,12.834646000000001,28.89428,25.397259,23.939995,1.7537324,24.431631,61.887496999999996,21.212053,5.480278500000001,28.08209,18.794596,24.969458,24.969458,
2017-08-26,67.99865,23.390852,24.679829,46.501015,44.111645,40.920013,1.228341,39.006029999999996,69.66911999999999,22.851685999999997,1.9718668000000001,18.756823,11.395776,,0.87823683,22.263212,66.952675,23.53179,2.7852466000000002,23.96976,14.768142000000001,24.810007000000002,24.90296,66.76796999999999,23.541992,6.939448,26.110224,19.208696,25.349989,1.4020066999999998,24.115454,62.479588,23.282217000000003,3.3063335,21.511784,13.579129,24.479181,24.479181,
2017-08-27,68.643654,24.561552,16.028078,35.376995,31.355001,26.060010000000002,1.038657,21.213778,68.759834,24.159678,1.3764998,14.724634,8.807915,,0.93697107,19.426897,66.60149399999999,24.740005,1.0910368000000001,20.438896,11.566285,23.59001,21.94275,67.86169,24.684198000000002,5.515792,22.656826000000002,16.275991,24.489992,1.4305267,20.887995,62.115173,24.491167,1.9882279999999999,20.209673000000002,11.843656,21.803072,21.803072,
2017-08-28,62.13032,25.286856,8.7230015,23.978144,19.535604,21.14001,1.1197249,17.541407,62.37018199999999,25.343866000000002,1.2041657,14.594019,8.600856,,2.0379694,18.364775,60.265919999999994,25.39805,0.8346056999999999,15.294359,8.67094,19.380003,18.631857,62.743,25.202036,2.056739,14.534882999999999,9.25199,19.979994,1.1815139,17.787807,54.293884,25.54509,0.5517239,13.863176000000001,7.257316599999999,18.502764000000003,18.502764000000003,
2017-08-29,82.3738,19.424215,21.870115,36.276016,36.511345,18.520006,1.0257884,16.990984,81.49479000000001,19.346982999999998,2.3435127999999996,16.413166,10.467857,,0.024523685,14.597651999999998,84.10975,19.485548,8.7311535,19.284182,17.088785,16.859991,18.277546,82.57893,19.348919,6.707511,23.278276,17.539965,17.390009,0.7521542,16.315102,76.65614000000001,19.468801000000003,1.6933261000000002,20.529018,11.895508,16.020220000000002,16.020220000000002,
2017-08-30,67.27558,19.37206,32.08927,36.96459,45.066235,20.820005,1.3215216,18.358044,67.90501400000001,19.279882,3.4535277,12.907036999999999,9.52337,,0.40132502,17.488854999999997,68.60633,19.494764,13.775862,22.071915,22.591389000000003,19.869997,22.254036,68.731514,19.432126999999998,13.150020999999999,21.92594,21.995642,18.390009,0.9513355,18.519468,59.703630000000004,19.640644,4.3208776,20.24365,13.840897,17.165357999999998,17.165357999999998,
2017-08-31,65.69332,20.20662,25.027813000000002,43.38497,42.761179999999996,29.72999,1.8929209999999999,27.95846,66.28039,19.746176000000002,2.8037237999999998,14.524837,9.846402000000001,,0.5269832,20.626704999999998,63.28389,20.330967,9.165636,23.941046,19.87154,21.080006,22.129303,65.22111,20.335953,11.552646000000001,26.970158,23.354263,24.599989,1.5709633,24.439222,59.18518,20.283495000000002,4.567535400000001,27.145039,17.778898,21.795834,21.795834,
2017-09-01,63.40288,23.17547,29.17434,46.952927,47.95216,29.93001,1.840739,28.024864,64.40810400000001,22.790712,3.4333332000000003,16.290316,11.274858,,0.56790304,22.828529999999997,63.43124,22.887762,11.269861,26.979286,23.149182999999997,25.22999,27.075289,63.786030000000004,22.957224,11.642603999999999,26.491629,23.197409,26.380003000000002,1.6094257,26.36344,55.520264000000005,23.283655,7.5480247,21.175435999999998,17.121391,24.990992000000002,24.990992000000002,
2017-09-02,82.97413,19.445332,23.9609,36.848244,38.48768,16.760006,1.1822076000000001,13.899246,80.375084,19.29835,1.2990544,12.554516,7.6108685,,0.15785239999999998,9.910548,84.051926,19.413261,10.928642,22.98459,20.786173,13.920001000000001,15.126434,81.93828,19.331991,4.127193,21.440489000000003,14.506936999999999,15.320006,0.73881364,13.448917000000002,75.19261999999999,19.541477,2.6136365,18.16512,11.59548,13.931848,13.931848,
2017-09-03,87.63424,14.5892935,16.132074,22.799843,24.861156,7.858001,0.96218807,7.139664,87.83733000000001,14.429057,0.8941626,9.191399,5.5287766,,0.007859547,5.2138057,88.29562,14.995776000000001,8.144732000000001,13.989386999999999,13.848560999999998,7.355002000000001,9.173079,85.96709399999999,14.815671,1.571895,11.146889999999999,7.080455000000001,6.4460025000000005,0.58584374,7.177506,84.04879,14.515884,1.5715816999999999,9.78883,6.3801417,6.9362016,6.9362016,
2017-09-04,62.868286,14.1452675,12.592978500000001,17.836834,19.426609,4.858998000000001,0.89921683,4.063184,66.393105,13.886871,0.4529367,4.1871220000000005,2.5544974999999996,,0.048086542999999995,2.4720642999999995,65.38108000000001,14.321544,2.9871771000000003,7.672274000000001,6.4088254000000004,3.6020005,5.188771,66.08601999999999,14.283526,0.77647954,8.527788000000001,5.078313,3.6620013999999994,0.7296307,4.282545,54.21677,14.260625,0.98077464,4.6400237,3.214279,4.0776353,4.0776353,
2017-09-05,63.369762,14.746432999999998,38.089245,37.564834999999995,50.191555,13.520001,1.8740994,13.434853,66.347404,14.299995999999998,5.9757833,17.13107,13.755242,,0.6530982,8.928519,61.176269999999995,15.082410000000001,14.899438,22.68388,23.812271,11.769998,15.096982,62.625942,15.162123999999999,13.107437,25.3061,23.743013,10.510003999999999,1.667043,12.75036,58.604040000000005,14.816310999999999,10.684427000000001,23.504519000000002,20.858925,13.724158,13.724158,
2017-09-06,62.999058,16.34822,34.92342,39.08299,48.4462,17.210005,1.7756268,15.753373000000002,63.37666,16.374243,3.646267,17.735007999999997,12.201885,,1.3215847,11.004846,60.809475,16.561157,15.765974,26.370611,26.435238000000002,16.169998,19.969179999999998,63.881317,16.465462,16.999018,27.74248,28.194198999999998,14.760005,1.2852636999999998,15.1290865,58.453883999999995,16.410217000000003,10.823725999999999,22.982525,20.697544,14.406341000000001,14.406341000000001,
2017-09-07,75.9973,17.770554999999998,46.339676000000004,42.919323,59.60868000000001,20.10999,2.4185345000000003,18.658617,75.91459,17.391893,11.619067999999999,24.421988,22.093056,,1.9911580000000002,15.250055999999999,73.86094,17.671003,21.59948,29.358292,32.676590000000004,24.030016,31.455069,74.260704,17.725212,23.292461,30.586509999999997,34.671634999999995,19.59999,1.8039305,21.001274,69.04183,17.838617000000003,15.368457999999999,25.555052,25.696177,15.301757,15.301757,
2017-09-08,80.57494,15.581054,19.92945,27.449888,30.338198,11.049995,1.4242778,10.196774000000001,78.44374,15.456056,2.9139125,14.629436499999999,9.991218,,0.17124034,8.216632,78.36225,15.683955,13.128275,19.594337,20.776232,10.890007,14.446029999999999,78.19281,15.641913,5.467519,16.815363,13.177636999999999,8.778005,0.97050446,9.327764,71.41375,15.873435,6.8190327,15.821898000000001,13.744488,12.864450999999999,12.864450999999999,
2017-09-09,77.60213,14.694939999999999,38.533314000000004,32.84548,48.079834000000005,22.020006,1.5374931,20.059362,74.54728,14.672076,6.7116394,14.092041,12.754391,,0.26524000000000003,13.093877,77.8742,14.723185999999998,19.392294,21.918120000000002,27.016039000000003,15.409993,18.409063,77.80431,14.689934,15.432197,19.523191,22.566307000000002,15.309998499999999,1.1143538,16.712679,71.10807,14.860944,14.229420000000001,18.423931,21.047455,18.173111,18.173111,
2017-09-10,74.95177,16.162628,20.011098999999998,24.609398000000002,28.918391999999997,16.229996,1.3203245000000001,14.161874,74.74244,15.929223,3.3514931000000003,10.465047,8.16186,,0.32510787,11.237208,77.30125,16.189184,9.4235115,15.576201000000001,15.703872,13.239995,14.705101999999998,76.89631,15.980568,6.1974206,16.043067999999998,13.362207999999999,13.969994,0.8078635999999999,14.362623999999999,68.24595,16.391476,8.600009,13.977229000000001,14.213420999999999,15.550587,15.550587,
2017-09-11,79.04459,18.002018,9.752227,25.645119,21.2323,14.969992999999999,1.4944941999999999,12.761989999999999,77.75954399999999,17.662668,1.2034141,11.898275,7.1903367,,0.6698566999999999,11.7295685,79.00861,18.31715,7.341189999999999,17.705482,15.147461999999999,13.760005,15.434279,76.751564,18.234299,1.4412653,16.236963,9.643208,13.359992000000002,1.0129988,13.082034,72.18343,17.955538,4.398026,13.746298999999999,10.716177,13.291489000000002,13.291489000000002,
2017-09-12,90.48035,16.345795000000003,41.6925,37.942345,53.278580000000005,16.820005,1.4297593000000002,14.349313,91.29254,16.218512,6.0127234000000005,18.475929999999998,14.488009,,0.077618875,12.139717,,16.4917,20.577719000000002,23.772547,28.93572,15.070006,16.873547,91.056335,16.42205,,,,14.539995999999999,0.82937896,12.966724000000001,85.88895,16.279723999999998,9.736697,22.506256,19.585817000000002,15.062018,15.062018,
2017-09-13,75.18312,14.031222,31.3745,35.21465,43.57792,16.869997,1.524006,8.582524000000001,71.76116999999999,14.106156,1.9591087999999999,15.427048999999998,9.643299,,0.81647915,5.592260400000001,77.59394,14.180688,23.817373,28.144947,33.819824,9.765006,12.43769,78.1105,14.096978,,,,7.3009973,1.1233002,8.48144,65.55755,14.142917,6.072293,13.772862,12.075022,7.7198405,7.7198405,
2017-09-14,70.03499000000001,14.868266,47.499775,34.40623,56.086093999999996,16.330002,1.7103558999999997,14.404885,69.35891,14.884941,6.31229,15.893242,13.377768,,1.1521556,9.558924000000001,74.10781999999999,15.003525,22.431810000000002,21.169477,29.061487,15.820006,19.623327,74.027016,14.959208499999999,,,,12.450006,1.0545811999999999,13.556277,64.66075,14.994273999999999,18.950754,20.4744,25.898415,12.459389,12.459389,
2017-09-15,66.282455,16.952362,27.69483,24.261475,34.89901,15.380004000000001,1.8869996,13.211120999999999,64.63152,16.904215,4.1179667,12.341327,9.758068,,1.6214268,8.960788,65.97330500000001,16.913908,10.167619,14.771072,15.878794000000001,12.019999499999999,14.151326000000001,68.376,16.868612,,,,12.340000999999999,1.0999896999999998,13.766005499999999,58.909687,17.102806,13.588631,14.632133999999999,18.550625,16.077284,16.077284,
2017-09-16,84.051765,11.116019999999999,27.064053,38.262764000000004,41.714165,12.510005,1.2457924999999999,11.685421,81.744736,11.256019,0.8317314,13.132659,7.539877400000001,,0.13469838,7.264791000000001,86.88583,11.067249,16.844286,24.140167,26.133747,11.719997,14.597725,84.21387,11.209624,4.14304,19.188356,13.324841000000001,8.391999,0.699673,9.038157,77.066696,11.218585000000001,5.020766,16.854448,12.837328,9.263305,9.263305,
2017-09-17,91.55173,12.018064,17.207941,29.187492,29.06485,12.700006,1.193863,8.829705,91.82855,12.039538,1.3001232,16.295864,9.570277,,0.26002657,8.230931,96.272675,12.100109,11.841905,19.872606,19.890001,10.619997,11.251208,91.3826,12.242142999999999,3.093791,18.282401999999998,12.040638000000001,10.230003,0.7153704000000001,9.379157000000001,87.36766999999999,12.066578999999999,5.174844,16.228338,12.636625,10.315032,10.315032,
2017-09-18,91.59210999999999,12.080829,14.2278,22.681793,23.272144,9.613005000000001,1.1810108,7.2124896,91.49848,12.249073,1.1781309,11.659606,7.047371000000001,,0.29434907,5.962749,,12.208222,9.815705,16.836685,16.677118,7.355002000000001,8.698642,93.3028,12.205682000000001,5.6903996,16.137186,13.025876,8.730996000000001,0.7411446,9.265504,87.40005,12.183612,4.805032700000001,11.26045,9.743281,8.676746000000001,8.676746000000001,
2017-09-19,85.68234,11.506223,58.76756700000001,37.083366,66.52186999999999,16.239994,1.7709013999999998,14.993885,84.81156999999999,11.476275,8.144747,18.630428,16.27678,,1.0184643,10.621647,89.25662,11.486435,30.115309000000003,23.740046,36.566790000000005,15.030007000000001,19.372833,88.89374000000001,11.436734,35.01847,24.397198,40.805855,13.130004000000001,1.5087012,13.940117,80.63609,11.591645,18.756601,18.953329999999998,24.952907999999997,14.273075,14.273075,
2017-09-20,89.23221600000001,9.552245,23.49256,31.71462,35.426266,5.757999,1.1912802,4.5482097,89.921844,9.609448,3.502479,13.944875,10.104969,,0.509374,5.724450599999999,94.27759,9.577149,9.970628,23.79212,20.439526,4.279999299999999,6.413111,91.00394399999999,9.626485,3.4749480000000004,22.47229,14.515301000000001,5.220000700000001,1.0176803,6.531027,81.63743000000001,9.812362,4.884769,7.9378424,8.073907,5.089779,5.089779,
2017-09-21,69.83686,11.3734865,46.790382,47.829456,62.537525,14.5,1.7547724999999998,14.29858,71.52708,11.122337,5.9382980000000005,19.67025,15.051798000000002,,0.7683924,9.574573,69.22485999999999,11.663619,15.962653,27.288559000000003,27.074023999999998,11.329995,14.639545000000002,74.68609000000001,11.183378999999999,24.163572,31.486105,35.812683,11.91,1.664016,13.923770000000001,64.05263000000001,11.546417,10.568888000000001,21.252329,19.594520000000003,10.732803,10.732803,
2017-09-22,64.46845,12.359778,49.13576,45.551403,63.227123,15.169998999999999,1.9849038,13.752034,66.36740999999999,12.112237,3.4459453,14.543460000000001,10.372885,,0.93141085,10.206901,65.59618,12.228241,20.652163,25.98339,30.150892,14.340005,19.195232,66.34830500000001,12.304494,17.80932,30.22985,30.114359000000004,11.719997,1.6761297999999998,15.264057999999999,58.059216000000006,12.800445,,,,11.021689,11.021689,
2017-09-23,69.85898,12.959849,66.38838,47.18662,77.917305,20.85999,2.5756938,18.760944,68.13908,13.260591,5.024143700000001,20.760502,14.890925,,2.7522736,11.757914999999999,67.14249000000001,13.036595,27.884092,29.209406,37.63854,18.19,22.568773,69.66709,12.857746,27.100851000000002,32.10307,38.48003,17.770006,2.0525537,18.494047,65.88101999999999,13.190686,21.42087,31.204179999999997,33.4943,18.947521,18.947521,
2017-09-24,70.735344,14.066039000000002,21.769167000000003,28.467237,32.34557,18.070005,2.132551,15.658395,71.34113,14.027992000000001,3.3585274,12.913978,9.449681,,1.7233976999999998,13.384079000000002,72.984085,13.998062,9.372084,18.622576000000002,17.255041000000002,16.590007999999997,17.350225,72.23899,14.005328,15.315148,16.188696,20.802197,16.820005,1.6769018,17.734576999999998,67.71538000000001,14.222339000000002,7.5591610000000005,18.453306,15.715763,16.787045000000003,16.787045000000003,
2017-09-25,80.5782,14.131787,12.221894,27.288624,24.07103,25.039998999999998,1.8040088,20.819777,79.75445,13.745841,1.5828870000000002,13.33634,8.247305,,1.6486617,18.999129999999997,82.028786,14.038554000000001,8.253430999999999,18.672451000000002,16.383963,22.719986,23.472488000000002,80.092125,14.239501999999998,3.1689060000000002,17.893625,11.92199,20.030014,1.3408312,21.01021,76.715866,14.165958999999999,1.6364517,15.795453,9.5725765,20.874369,20.874369,
2017-09-26,89.40149,13.021642,36.053932,37.959216999999995,48.76654,25.010008,1.5583311000000002,21.898376000000003,87.61448,12.797592,3.3953488,16.544798,11.377901,,0.7378520000000001,16.672335,89.10757,13.049118,23.895521,26.405265999999997,32.972237,22.299995000000003,26.044992,88.38918000000001,13.058785,14.362685,25.483620000000002,24.864006,21.320005,1.0697798,22.614677,86.87694499999999,13.032604,4.894838,24.678156,16.82999,22.61724,22.61724,
2017-09-27,93.62744,12.286552,75.564545,47.057514000000005,85.20909,24.699999,2.166099,20.714367000000003,91.9065,12.21844,11.721607,25.19453,22.578884,,1.9343927,13.994992000000002,95.6316,12.214261,33.341625,30.591177000000002,42.736362,15.830001999999999,17.964392,94.09315,12.183188000000001,43.24451,33.652412,52.285072,22.760004000000002,1.9318568999999999,22.193817000000003,92.60788000000001,12.318725,21.22715,32.90678,34.228527,19.805585999999998,19.805585999999998,
2017-09-28,91.90567,13.615765,65.888664,40.78407,74.16798,31.479988,1.9538287,26.437553,90.228874,13.776695000000002,9.359193,24.922426,20.540693,,1.5498733999999998,21.002352,,13.697048,40.099876,30.274477,47.990947999999996,33.449985999999996,37.45341,93.53898000000001,13.578242999999999,40.15867,29.32868,47.523193,28.640013,1.6100876,26.788317,90.17393,13.673612,19.217388,29.033136,30.601491999999997,26.446317999999998,26.446317999999998,
2017-09-29,78.62263,14.631565,49.814240000000005,42.235283,62.03643,36.310024,2.2100433999999995,33.936153000000004,78.82247,14.425692999999999,10.731502,20.891365,19.530231,,2.1627452000000003,29.402867999999998,79.290565,14.879125,24.269949,25.888645,33.00213,34.92001,40.75743,80.91933399999999,14.719331,22.404556,27.03823,32.120102,31.319986,1.9201702,33.562053999999996,75.69915999999999,14.616814999999999,15.131977,26.246078000000004,25.86758,35.70471,35.70471,
