"Name";"Time";"Q@KFZ";
"8041_218_Süd";"31.08.2019 00:00:00";254;95833
"8041_221_Ost";"31.08.2019 00:00:00";664;3333
"8041_221_West";"31.08.2019 00:00:00";484;33334
"8045_203";"31.08.2019 00:00:00";939;75
"8045_203_Nord";"31.08.2019 00:00:00";473;91666
"8045_203_Süd";"31.08.2019 00:00:00";465;83334
"8051_101";"31.08.2019 00:00:00";1492;962
"8051_101_Nord";"31.08.2019 00:00:00";674;8778
"8051_101_Süd";"31.08.2019 00:00:00";818;833
"8055_108_Nord_bis20210121";"31.08.2019 00:00:00";479;79166
"8055_108_Süd_bis20210121";"31.08.2019 00:00:00";519;7917
"8010_205";"01.09.2019 00:00:00";541;2083
"8010_209";"01.09.2019 00:00:00";437;25
"8010_214";"01.09.2019 00:00:00";696;4167
"8010_202_Nord";"01.09.2019 00:00:00";275;75464
"8010_205_Ost";"01.09.2019 00:00:00";272;875
"8010_205_West";"01.09.2019 00:00:00";268;33334
"8010_209_Ost";"01.09.2019 00:00:00";186;45833
"8010_209_West";"01.09.2019 00:00:00";250;79167
"8010_213_Ost";"01.09.2019 00:00:00";538;2083
"8010_214_Nord";"01.09.2019 00:00:00";382;58334
"8010_214_Süd";"01.09.2019 00:00:00";313;83334
"8020_102";"01.09.2019 00:00:00";1119;4574
"8020_103";"01.09.2019 00:00:00";1321;6208
"8020_107";"01.09.2019 00:00:00";799;4597
"8020_102_Nord";"01.09.2019 00:00:00";571;824
"8020_102_Süd";"01.09.2019 00:00:00";548;375
"8020_103_Nord";"01.09.2019 00:00:00";666;2065
"8020_103_Süd";"01.09.2019 00:00:00";655;41437
"8020_107_Nord";"01.09.2019 00:00:00";467;50186
"8020_107_Süd";"01.09.2019 00:00:00";331;95786
"8041_218";"01.09.2019 00:00:00";350;8334
"8041_221";"01.09.2019 00:00:00";737;125
"8041_218_Nord";"01.09.2019 00:00:00";159;0
"8041_218_Süd";"01.09.2019 00:00:00";168;83333
"8041_221_Ost";"01.09.2019 00:00:00";394;16666
"8041_221_West";"01.09.2019 00:00:00";342;95834
"8045_203";"01.09.2019 00:00:00";662;5833
"8045_203_Nord";"01.09.2019 00:00:00";346;66666
"8045_203_Süd";"01.09.2019 00:00:00";315;91666
"8051_101";"01.09.2019 00:00:00";1051;2885
"8051_101_Nord";"01.09.2019 00:00:00";468;3713
"8051_101_Süd";"01.09.2019 00:00:00";582;9167
"8055_108_Nord_bis20210121";"01.09.2019 00:00:00";333;375
"8055_108_Süd_bis20210121";"01.09.2019 00:00:00";371;20834
"8010_205";"02.09.2019 00:00:00";450;9074
"8010_209";"02.09.2019 00:00:00";392;5
"8010_214";"02.09.2019 00:00:00";561;4583
"8010_202_Nord";"02.09.2019 00:00:00";184;41806
"8010_205_Ost";"02.09.2019 00:00:00";231;57408
"8010_205_West";"02.09.2019 00:00:00";219;33333
"8010_209_Ost";"02.09.2019 00:00:00";174;16667
"8010_209_West";"02.09.2019 00:00:00";218;33333
"8010_213_Ost";"02.09.2019 00:00:00";460;7749
"8010_214_Nord";"02.09.2019 00:00:00";333;16666
"8010_214_Süd";"02.09.2019 00:00:00";228;29167
"8020_102";"02.09.2019 00:00:00";918;63007
"8020_103";"02.09.2019 00:00:00";1199;806
"8020_107";"02.09.2019 00:00:00";625;1259
"8020_102_Nord";"02.09.2019 00:00:00";455;41992
"8020_102_Süd";"02.09.2019 00:00:00";463;21017
"8020_103_Nord";"02.09.2019 00:00:00";620;3199
"8020_103_Süd";"02.09.2019 00:00:00";578;76013
"8020_107_Nord";"02.09.2019 00:00:00";357;7926
"8020_107_Süd";"02.09.2019 00:00:00";267;33334
"8041_218";"02.09.2019 00:00:00";239;79167
"8041_221";"02.09.2019 00:00:00";568;6667
"8041_218_Nord";"02.09.2019 00:00:00";101;75
"8041_218_Süd";"02.09.2019 00:00:00";112;708336
"8041_221_Ost";"02.09.2019 00:00:00";271;54166
"8041_221_West";"02.09.2019 00:00:00";297;125
"8045_203";"02.09.2019 00:00:00";522;4851
"8045_203_Nord";"02.09.2019 00:00:00";257;14484
"8045_203_Süd";"02.09.2019 00:00:00";265;3393
"8051_101";"02.09.2019 00:00:00";819;6769
"8051_101_Nord";"02.09.2019 00:00:00";372;8835
"8051_101_Süd";"02.09.2019 00:00:00";448;4166
"8055_108_Nord_bis20210121";"02.09.2019 00:00:00";285;79166
"8055_108_Süd_bis20210121";"02.09.2019 00:00:00";286;20834
"8010_205";"03.09.2019 00:00:00";841;1667
"8010_209";"03.09.2019 00:00:00";676;5
"8010_214";"03.09.2019 00:00:00";945;875
"8010_202_Nord";"03.09.2019 00:00:00";389;50046
"8010_205_Ost";"03.09.2019 00:00:00";407;125
"8010_205_West";"03.09.2019 00:00:00";434;4166
"8010_209_Ost";"03.09.2019 00:00:00";296;41666
"8010_209_West";"03.09.2019 00:00:00";380;8334
"8010_213_Ost";"03.09.2019 00:00:00";742;3333
"8010_214_Nord";"03.09.2019 00:00:00";489;79166
"8010_214_Süd";"03.09.2019 00:00:00";456;8334
"8020_102";"03.09.2019 00:00:00";1468;624
"8020_103";"03.09.2019 00:00:00";1703;4148
"8020_107";"03.09.2019 00:00:00";1112;624
"8020_102_Nord";"03.09.2019 00:00:00";746;9167
"8020_102_Süd";"03.09.2019 00:00:00";721;7074
"8020_103_Nord";"03.09.2019 00:00:00";885;332
"8020_103_Süd";"03.09.2019 00:00:00";818;829
"8020_107_Nord";"03.09.2019 00:00:00";613;5824
"8020_107_Süd";"03.09.2019 00:00:00";499;4166
"8041_218";"03.09.2019 00:00:00";530;7917
"8041_221";"03.09.2019 00:00:00";1096;375
"8041_218_Nord";"03.09.2019 00:00:00";216;375
"8041_218_Süd";"03.09.2019 00:00:00";253;8333
"8041_221_Ost";"03.09.2019 00:00:00";619;75
"8041_221_West";"03.09.2019 00:00:00";476;625
"8045_203";"03.09.2019 00:00:00";922;7083
"8045_203_Nord";"03.09.2019 00:00:00";471;58334
"8045_203_Süd";"03.09.2019 00:00:00";451;125
"8051_101";"03.09.2019 00:00:00";1422;7079
"8051_101_Nord";"03.09.2019 00:00:00";647;403
"8051_101_Süd";"03.09.2019 00:00:00";774;3277
"8055_108_Nord_bis20210121";"03.09.2019 00:00:00";476;0
"8055_108_Süd_bis20210121";"03.09.2019 00:00:00";495;20834
"8010_205";"04.09.2019 00:00:00";865;833
"8010_209";"04.09.2019 00:00:00";681;875
"8010_214";"04.09.2019 00:00:00";957;6667
"8010_202_Nord";"04.09.2019 00:00:00";393;41666
"8010_205_Ost";"04.09.2019 00:00:00";408;875
"8010_205_West";"04.09.2019 00:00:00";456;20834
"8010_209_Ost";"04.09.2019 00:00:00";288;58334
"8010_209_West";"04.09.2019 00:00:00";393;29166
"8010_213_Ost";"04.09.2019 00:00:00";726;833
"8010_214_Nord";"04.09.2019 00:00:00";485;91666
"8010_214_Süd";"04.09.2019 00:00:00";471;75
"8020_102";"04.09.2019 00:00:00";1547;706
"8020_103";"04.09.2019 00:00:00";1757;125
"8020_107";"04.09.2019 00:00:00";1121;1255
"8020_102_Nord";"04.09.2019 00:00:00";781;6255
"8020_102_Süd";"04.09.2019 00:00:00";766;8057
"8020_103_Nord";"04.09.2019 00:00:00";914;4602
"8020_103_Süd";"04.09.2019 00:00:00";842;6648
"8020_107_Nord";"04.09.2019 00:00:00";632;7912
"8020_107_Süd";"04.09.2019 00:00:00";488;33426
"8041_218";"04.09.2019 00:00:00";526;75
"8041_221";"04.09.2019 00:00:00";1111;625
"8041_218_Nord";"04.09.2019 00:00:00";212;625
"8041_218_Süd";"04.09.2019 00:00:00";250;5
"8041_221_Ost";"04.09.2019 00:00:00";647;875
"8041_221_West";"04.09.2019 00:00:00";463;75
"8045_203";"04.09.2019 00:00:00";946;417
"8045_203_Nord";"04.09.2019 00:00:00";470;20834
"8045_203_Süd";"04.09.2019 00:00:00";475;83334
"8051_101";"04.09.2019 00:00:00";1541;706
"8051_101_Nord";"04.09.2019 00:00:00";698;4176
"8051_101_Süd";"04.09.2019 00:00:00";843;2917
"8055_108_Nord_bis20210121";"04.09.2019 00:00:00";477;91666
"8055_108_Süd_bis20210121";"04.09.2019 00:00:00";508;75
"8010_205";"05.09.2019 00:00:00";838;9583
"8010_209";"05.09.2019 00:00:00";672;1667
"8010_214";"05.09.2019 00:00:00";966;875
"8010_202_Nord";"05.09.2019 00:00:00";395;79166
"8010_205_Ost";"05.09.2019 00:00:00";405;41666
"8010_205_West";"05.09.2019 00:00:00";433;54166
"8010_209_Ost";"05.09.2019 00:00:00";296;33334
"8010_209_West";"05.09.2019 00:00:00";375;83334
"8010_213_Ost";"05.09.2019 00:00:00";740;4167
"8010_214_Nord";"05.09.2019 00:00:00";496;125
"8010_214_Süd";"05.09.2019 00:00:00";470;75
"8020_102";"05.09.2019 00:00:00";1549;6666
"8020_103";"05.09.2019 00:00:00";1745;7885
"8020_107";"05.09.2019 00:00:00";1097;436
"8020_102_Nord";"05.09.2019 00:00:00";778;8736
"8020_102_Süd";"05.09.2019 00:00:00";770;793
"8020_103_Nord";"05.09.2019 00:00:00";898;75055
"8020_103_Süd";"05.09.2019 00:00:00";847;3436
"8020_107_Nord";"05.09.2019 00:00:00";615;3352
"8020_107_Süd";"05.09.2019 00:00:00";481;70834
"8041_218";"05.09.2019 00:00:00";511;83334
"8041_221";"05.09.2019 00:00:00";1118;875
"8041_218_Nord";"05.09.2019 00:00:00";211;54167
"8041_218_Süd";"05.09.2019 00:00:00";246;58333
"8041_221_Ost";"05.09.2019 00:00:00";651;7917
"8041_221_West";"05.09.2019 00:00:00";467;8334
"8045_203";"05.09.2019 00:00:00";934;3069
"8045_203_Nord";"05.09.2019 00:00:00";476;29532
"8045_203_Süd";"05.09.2019 00:00:00";458;106
"8051_101";"05.09.2019 00:00:00";1531;3258
"8051_101_Nord";"05.09.2019 00:00:00";709;70233
"8051_101_Süd";"05.09.2019 00:00:00";825;625
"8055_108_Nord_bis20210121";"05.09.2019 00:00:00";471;5
"8055_108_Süd_bis20210121";"05.09.2019 00:00:00";495;125
"8010_205";"06.09.2019 00:00:00";854;25
"8010_209";"06.09.2019 00:00:00";688;1667
"8010_214";"06.09.2019 00:00:00";982;417
"8010_202_Nord";"06.09.2019 00:00:00";403;95694
"8010_205_Ost";"06.09.2019 00:00:00";412;54166
"8010_205_West";"06.09.2019 00:00:00";441;70834
"8010_209_Ost";"06.09.2019 00:00:00";302;4166
"8010_209_West";"06.09.2019 00:00:00";386;125
"8010_213_Ost";"06.09.2019 00:00:00";738;875
"8010_214_Nord";"06.09.2019 00:00:00";498;70834
"8010_214_Süd";"06.09.2019 00:00:00";483;33334
"8020_102";"06.09.2019 00:00:00";1479;2505
"8020_103";"06.09.2019 00:00:00";1676;7537
"8020_107";"06.09.2019 00:00:00";1107;7898
"8020_102_Nord";"06.09.2019 00:00:00";738;125
"8020_102_Süd";"06.09.2019 00:00:00";741;1255
"8020_103_Nord";"06.09.2019 00:00:00";866;6278
"8020_103_Süd";"06.09.2019 00:00:00";810;1259
"8020_107_Nord";"06.09.2019 00:00:00";619;2491
"8020_107_Süd";"06.09.2019 00:00:00";488;54074
"8041_218";"06.09.2019 00:00:00";533;1667
"8041_221";"06.09.2019 00:00:00";1150;499
"8041_218_Nord";"06.09.2019 00:00:00";220;125
"8041_218_Süd";"06.09.2019 00:00:00";260;8334
"8041_221_Ost";"06.09.2019 00:00:00";670;61566
"8041_221_West";"06.09.2019 00:00:00";479;43323
"8045_203";"06.09.2019 00:00:00";940;407
"8045_203_Nord";"06.09.2019 00:00:00";484;81845
"8045_203_Süd";"06.09.2019 00:00:00";455;22125
"8051_101";"06.09.2019 00:00:00";1436;7954
"8051_101_Nord";"06.09.2019 00:00:00";655;668
"8051_101_Süd";"06.09.2019 00:00:00";781;125
"8055_108_Nord_bis20210121";"06.09.2019 00:00:00";504;51523
"8055_108_Süd_bis20210121";"06.09.2019 00:00:00";527;28143
"8010_205";"07.09.2019 00:00:00";823;625
"8010_209";"07.09.2019 00:00:00";680;6667
"8010_214";"07.09.2019 00:00:00";980;25
"8010_202_Nord";"07.09.2019 00:00:00";429;12268
"8010_205_Ost";"07.09.2019 00:00:00";414;375
"8010_205_West";"07.09.2019 00:00:00";409;25
"8010_209_Ost";"07.09.2019 00:00:00";293;33334
"8010_209_West";"07.09.2019 00:00:00";387;33334
"8010_213_Ost";"07.09.2019 00:00:00";788;6667
"8010_214_Nord";"07.09.2019 00:00:00";499;66666
"8010_214_Süd";"07.09.2019 00:00:00";480;58334
"8020_102";"07.09.2019 00:00:00";1471;75
"8020_103";"07.09.2019 00:00:00";1665;2885
"8020_107";"07.09.2019 00:00:00";1126;6232
"8020_102_Nord";"07.09.2019 00:00:00";727;5833
"8020_102_Süd";"07.09.2019 00:00:00";744;1667
"8020_103_Nord";"07.09.2019 00:00:00";867;24493
"8020_103_Süd";"07.09.2019 00:00:00";798;435
"8020_107_Nord";"07.09.2019 00:00:00";629;5398
"8020_107_Süd";"07.09.2019 00:00:00";497;8334
"8041_218";"07.09.2019 00:00:00";558;8333
"8041_221";"07.09.2019 00:00:00";1167;2084
"8041_218_Nord";"07.09.2019 00:00:00";237;58333
"8041_218_Süd";"07.09.2019 00:00:00";281;8334
"8041_221_Ost";"07.09.2019 00:00:00";680;2083
"8041_221_West";"07.09.2019 00:00:00";487;0
"8045_203";"07.09.2019 00:00:00";952;5258
"8045_203_Nord";"07.09.2019 00:00:00";496;5453
"8045_203_Süd";"07.09.2019 00:00:00";456;46933
"8051_101";"07.09.2019 00:00:00";1456;249
"8051_101_Nord";"07.09.2019 00:00:00";651;1245
"8051_101_Süd";"07.09.2019 00:00:00";805;125
"8055_108_Nord_bis20210121";"07.09.2019 00:00:00";507;375
"8055_108_Süd_bis20210121";"07.09.2019 00:00:00";525;375
"8010_205";"08.09.2019 00:00:00";595;9583
"8010_209";"08.09.2019 00:00:00";472;45834
"8010_214";"08.09.2019 00:00:00";803;5833
"8010_202_Nord";"08.09.2019 00:00:00";356;29306
"8010_205_Ost";"08.09.2019 00:00:00";297;54166
"8010_205_West";"08.09.2019 00:00:00";298;41666
"8010_209_Ost";"08.09.2019 00:00:00";202;125
"8010_209_West";"08.09.2019 00:00:00";270;33334
"8010_213_Ost";"08.09.2019 00:00:00";606;75
"8010_214_Nord";"08.09.2019 00:00:00";442;95834
"8010_214_Süd";"08.09.2019 00:00:00";360;625
"8020_102";"08.09.2019 00:00:00";1193;4597
"8020_103";"08.09.2019 00:00:00";1398;9584
"8020_107";"08.09.2019 00:00:00";879;421
"8020_102_Nord";"08.09.2019 00:00:00";607;375
"8020_102_Süd";"08.09.2019 00:00:00";586;847
"8020_103_Nord";"08.09.2019 00:00:00";698;418
"8020_103_Süd";"08.09.2019 00:00:00";700;5403
"8020_107_Nord";"08.09.2019 00:00:00";505;75
"8020_107_Süd";"08.09.2019 00:00:00";373;29214
"8041_218";"08.09.2019 00:00:00";421;75
"8041_221";"08.09.2019 00:00:00";847;7917
"8041_218_Nord";"08.09.2019 00:00:00";184;625
"8041_218_Süd";"08.09.2019 00:00:00";199;75
"8041_221_Ost";"08.09.2019 00:00:00";447;66666
"8041_221_West";"08.09.2019 00:00:00";400;125
"8045_203";"08.09.2019 00:00:00";697;3333
"8045_203_Nord";"08.09.2019 00:00:00";365;16666
"8045_203_Süd";"08.09.2019 00:00:00";332;16666
"8051_101";"08.09.2019 00:00:00";1112;5421
"8051_101_Nord";"08.09.2019 00:00:00";493;29074
"8051_101_Süd";"08.09.2019 00:00:00";618;9342
"8055_108_Nord_bis20210121";"08.09.2019 00:00:00";396;625
"8055_108_Süd_bis20210121";"08.09.2019 00:00:00";419;95834
"8010_205";"09.09.2019 00:00:00";468;54166
"8010_209";"09.09.2019 00:00:00";416;4166
"8010_214";"09.09.2019 00:00:00";590;375
"8010_202_Nord";"09.09.2019 00:00:00";208;91852
"8010_205_Ost";"09.09.2019 00:00:00";238;20833
"8010_205_West";"09.09.2019 00:00:00";230;33333
"8010_209_Ost";"09.09.2019 00:00:00";181;70833
"8010_209_West";"09.09.2019 00:00:00";234;33333
"8010_213_Ost";"09.09.2019 00:00:00";464;58334
"8010_214_Nord";"09.09.2019 00:00:00";344;5
"8010_214_Süd";"09.09.2019 00:00:00";245;875
"8020_102";"09.09.2019 00:00:00";880;96063
"8020_103";"09.09.2019 00:00:00";1194;1306
"8020_107";"09.09.2019 00:00:00";617;919
"8020_102_Nord";"09.09.2019 00:00:00";437;12686
"8020_102_Süd";"09.09.2019 00:00:00";443;8338
"8020_103_Nord";"09.09.2019 00:00:00";617;75323
"8020_103_Süd";"09.09.2019 00:00:00";576;3773
"8020_107_Nord";"09.09.2019 00:00:00";353;71066
"8020_107_Süd";"09.09.2019 00:00:00";264;20834
"8041_218";"09.09.2019 00:00:00";245;75
"8041_221";"09.09.2019 00:00:00";557;7917
"8041_218_Nord";"09.09.2019 00:00:00";109;583336
"8041_218_Süd";"09.09.2019 00:00:00";120;875
"8041_221_Ost";"09.09.2019 00:00:00";275;5
"8041_221_West";"09.09.2019 00:00:00";282;29166
"8045_203";"09.09.2019 00:00:00";576;0
"8045_203_Nord";"09.09.2019 00:00:00";284;83334
"8045_203_Süd";"09.09.2019 00:00:00";291;16666
"8051_101";"09.09.2019 00:00:00";764;294
"8051_101_Nord";"09.09.2019 00:00:00";350;45972
"8051_101_Süd";"09.09.2019 00:00:00";413;83334
"8055_108_Nord_bis20210121";"09.09.2019 00:00:00";271;4166
"8055_108_Süd_bis20210121";"09.09.2019 00:00:00";278;75
"8010_205";"10.09.2019 00:00:00";910;833
"8010_209";"10.09.2019 00:00:00";677;8333
"8010_214";"10.09.2019 00:00:00";959;4583
"8010_202_Nord";"10.09.2019 00:00:00";431;87546
"8010_205_Ost";"10.09.2019 00:00:00";439;4166
"8010_205_West";"10.09.2019 00:00:00";471;4166
"8010_209_Ost";"10.09.2019 00:00:00";294;91666
"8010_209_West";"10.09.2019 00:00:00";382;91666
"8010_213_Ost";"10.09.2019 00:00:00";739;875
"8010_214_Nord";"10.09.2019 00:00:00";483;20834
"8010_214_Süd";"10.09.2019 00:00:00";476;25
"8020_102";"10.09.2019 00:00:00";1532;9963
"8020_103";"10.09.2019 00:00:00";1714;6222
"8020_107";"10.09.2019 00:00:00";1119;7908
"8020_102_Nord";"10.09.2019 00:00:00";777;6222
"8020_102_Süd";"10.09.2019 00:00:00";755;3741
"8020_103_Nord";"10.09.2019 00:00:00";893;4162
"8020_103_Süd";"10.09.2019 00:00:00";821;206
"8020_107_Nord";"10.09.2019 00:00:00";621;8324
"8020_107_Süd";"10.09.2019 00:00:00";497;95834
"8041_218";"10.09.2019 00:00:00";562;75
"8041_221";"10.09.2019 00:00:00";1119;7916
"8041_218_Nord";"10.09.2019 00:00:00";239;0
"8041_218_Süd";"10.09.2019 00:00:00";284;375
"8041_221_Ost";"10.09.2019 00:00:00";658;5
"8041_221_West";"10.09.2019 00:00:00";461;29166
"8045_203";"10.09.2019 00:00:00";991;2917
"8045_203_Nord";"10.09.2019 00:00:00";506;58334
"8045_203_Süd";"10.09.2019 00:00:00";484;70834
"8051_101";"10.09.2019 00:00:00";1494;288
"8051_101_Nord";"10.09.2019 00:00:00";680;6236
"8051_101_Süd";"10.09.2019 00:00:00";813;6667
"8055_108_Nord_bis20210121";"10.09.2019 00:00:00";479;79166
"8055_108_Süd_bis20210121";"10.09.2019 00:00:00";504;875
"8010_205";"11.09.2019 00:00:00";903;7917
"8010_209";"11.09.2019 00:00:00";674;75
"8010_214";"11.09.2019 00:00:00";941;4167
"8010_202_Nord";"11.09.2019 00:00:00";413;45786
"8010_205_Ost";"11.09.2019 00:00:00";431;70834
"8010_205_West";"11.09.2019 00:00:00";472;8334
"8010_209_Ost";"11.09.2019 00:00:00";290;83334
"8010_209_West";"11.09.2019 00:00:00";383;91666
"8010_213_Ost";"11.09.2019 00:00:00";749;5833
"8010_214_Nord";"11.09.2019 00:00:00";476;125
"8010_214_Süd";"11.09.2019 00:00:00";465;29166
"8020_102";"11.09.2019 00:00:00";1471;211
"8020_103";"11.09.2019 00:00:00";1661;426
"8020_107";"11.09.2019 00:00:00";1084;5935
"8020_102_Nord";"11.09.2019 00:00:00";734;1685
"8020_102_Süd";"11.09.2019 00:00:00";737;426
"8020_103_Nord";"11.09.2019 00:00:00";858;8343
"8020_103_Süd";"11.09.2019 00:00:00";802;2083
"8020_107_Nord";"11.09.2019 00:00:00";604;633
"8020_107_Süd";"11.09.2019 00:00:00";479;69516
"8041_218";"11.09.2019 00:00:00";541;4167
"8041_221";"11.09.2019 00:00:00";1095;4584
"8041_218_Nord";"11.09.2019 00:00:00";225;91667
"8041_218_Süd";"11.09.2019 00:00:00";270;29166
"8041_221_Ost";"11.09.2019 00:00:00";652;2917
"8041_221_West";"11.09.2019 00:00:00";443;16666
"8045_203";"11.09.2019 00:00:00";975;0
"8045_203_Nord";"11.09.2019 00:00:00";497;25
"8045_203_Süd";"11.09.2019 00:00:00";477;75
"8051_101";"11.09.2019 00:00:00";1444;431
"8051_101_Nord";"11.09.2019 00:00:00";656;8759
"8051_101_Süd";"11.09.2019 00:00:00";785;6703
"8055_108_Nord_bis20210121";"11.09.2019 00:00:00";483;58334
"8055_108_Süd_bis20210121";"11.09.2019 00:00:00";494;25
"8010_205";"12.09.2019 00:00:00";903;2917
"8010_209";"12.09.2019 00:00:00";684;417
"8010_214";"12.09.2019 00:00:00";946;9167
"8010_202_Nord";"12.09.2019 00:00:00";420;9574
"8010_205_Ost";"12.09.2019 00:00:00";435;29166
"8010_205_West";"12.09.2019 00:00:00";468;0
"8010_209_Ost";"12.09.2019 00:00:00";299;875
"8010_209_West";"12.09.2019 00:00:00";384;16666
"8010_213_Ost";"12.09.2019 00:00:00";737;4583
"8010_214_Nord";"12.09.2019 00:00:00";481;5
"8010_214_Süd";"12.09.2019 00:00:00";465;41666
"8020_102";"12.09.2019 00:00:00";1437;624
"8020_103";"12.09.2019 00:00:00";1608;4587
"8020_107";"12.09.2019 00:00:00";1078;5005
"8020_102_Nord";"12.09.2019 00:00:00";719;9162
"8020_102_Süd";"12.09.2019 00:00:00";717;7079
"8020_103_Nord";"12.09.2019 00:00:00";823;9162
"8020_103_Süd";"12.09.2019 00:00:00";784;5426
"8020_107_Nord";"12.09.2019 00:00:00";603;5005
"8020_107_Süd";"12.09.2019 00:00:00";475;0
"8041_218";"12.09.2019 00:00:00";536;417
"8041_221";"12.09.2019 00:00:00";1118;5416
"8041_218_Nord";"12.09.2019 00:00:00";223;8333
"8041_218_Süd";"12.09.2019 00:00:00";264;29166
"8041_221_Ost";"12.09.2019 00:00:00";661;4167
"8041_221_West";"12.09.2019 00:00:00";457;125
"8045_203";"12.09.2019 00:00:00";983;3333
"8045_203_Nord";"12.09.2019 00:00:00";505;45834
"8045_203_Süd";"12.09.2019 00:00:00";477;875
"8051_101";"12.09.2019 00:00:00";1417;75
"8051_101_Nord";"12.09.2019 00:00:00";646;0
"8051_101_Süd";"12.09.2019 00:00:00";771;75
"8055_108_Nord_bis20210121";"12.09.2019 00:00:00";474;29166
"8055_108_Süd_bis20210121";"12.09.2019 00:00:00";499;58334
"8010_205";"13.09.2019 00:00:00";891;1458
"8010_209";"13.09.2019 00:00:00";689;5208
"8010_214";"13.09.2019 00:00:00";966;625
"8010_202_Nord";"13.09.2019 00:00:00";416;426
"8010_205_Ost";"13.09.2019 00:00:00";431;27084
"8010_205_West";"13.09.2019 00:00:00";459;875
"8010_209_Ost";"13.09.2019 00:00:00";298;39584
"8010_209_West";"13.09.2019 00:00:00";391;125
"8010_213_Ost";"13.09.2019 00:00:00";741;833
"8010_214_Nord";"13.09.2019 00:00:00";486;25
"8010_214_Süd";"13.09.2019 00:00:00";480;375
"8020_102";"13.09.2019 00:00:00";1459;4592
"8020_103";"13.09.2019 00:00:00";1626;249
"8020_107";"13.09.2019 00:00:00";1097;1653
"8020_102_Nord";"13.09.2019 00:00:00";731;838
"8020_102_Süd";"13.09.2019 00:00:00";728;3755
"8020_103_Nord";"13.09.2019 00:00:00";832;457
"8020_103_Süd";"13.09.2019 00:00:00";793;7921
"8020_107_Nord";"13.09.2019 00:00:00";615;832
"8020_107_Süd";"13.09.2019 00:00:00";481;33334
"8041_218";"13.09.2019 00:00:00";537;4583
"8041_221";"13.09.2019 00:00:00";1105;6875
"8041_218_Nord";"13.09.2019 00:00:00";224;66667
"8041_218_Süd";"13.09.2019 00:00:00";269;41666
"8041_221_Ost";"13.09.2019 00:00:00";647;25
"8041_221_West";"13.09.2019 00:00:00";458;4375
"8045_203";"13.09.2019 00:00:00";971;7129
"8045_203_Nord";"13.09.2019 00:00:00";496;5018
"8045_203_Süd";"13.09.2019 00:00:00";475;21014
"8051_101";"13.09.2019 00:00:00";1431;7084
"8051_101_Nord";"13.09.2019 00:00:00";651;9991
"8051_101_Süd";"13.09.2019 00:00:00";779;7083
"8055_108_Nord_bis20210121";"13.09.2019 00:00:00";478;91666
"8055_108_Süd_bis20210121";"13.09.2019 00:00:00";503;5
"8010_205";"14.09.2019 00:00:00";896;4583
